Processo, 65, tempo, 1713.140179
Processo, 66, tempo, 1713.590322
Processo, 67, tempo, 1713.802277
Processo, 39, tempo, 1713.775270
Processo, 96, tempo, 1714.045617
Processo, 11, tempo, 1714.186761
Processo, 48, tempo, 1714.219101
Processo, 19, tempo, 1714.302309
Processo, 35, tempo, 1714.306675
Processo, 51, tempo, 1714.448316
Processo, 15, tempo, 1714.456330
Processo, 34, tempo, 1714.352530
Processo, 40, tempo, 1714.588358
Processo, 43, tempo, 1714.756603
Processo, 36, tempo, 1715.098964
Processo, 63, tempo, 1715.211134
Processo, 4, tempo, 1715.326803
Processo, 64, tempo, 1715.329317
Processo, 52, tempo, 1715.405307
Processo, 47, tempo, 1715.724372
Processo, 77, tempo, 1715.762180
Processo, 86, tempo, 1716.024068
Processo, 5, tempo, 1716.217878
Processo, 2, tempo, 1716.237848
Processo, 91, tempo, 1716.352890
Processo, 58, tempo, 1716.568423
Processo, 14, tempo, 1716.699273
Processo, 12, tempo, 1716.803873
Processo, 49, tempo, 1716.844061
Processo, 74, tempo, 1717.183223
Processo, 93, tempo, 1717.597015
Processo, 30, tempo, 1717.525754
Processo, 79, tempo, 1717.747822
